gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
Ef-P10-208_CDS_0183	119865	119182	-	Ef-P10-208	-550144.4912960838	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	20114	181.638626	1.4751825025848014e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	20114	PHANOTATE_1.5.1	CDS	#838383	phosphoesterase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0184	120398	119919	-	Ef-P10-208	-3119.9432250683226	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25394	341.306976	1.3930339555877274e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	25394	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0185	120653	120402	-	Ef-P10-208	-80.24541507798969	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17785	170.974182	1.158394776881175e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	17785	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0186	121261	120650	-	Ef-P10-208	-123086.48017380162	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	547	166.354156	1.2058388252907829e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	547	PHANOTATE_1.5.1	CDS	#838383	phosphoesterase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0187	121589	121272	-	Ef-P10-208	-52.78044207065387	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	2470	92.309349	4.7277770125727063e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	2470	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0188	121735	121619	-	Ef-P10-208	-85.88864278611858	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	13234	53.285271	3.323192633667332e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	13234	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0189	121961	121749	-	Ef-P10-208	-140.628739179078	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	9655	122.789848	1.0186432031843708e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	9655	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0190	122455	122042	-	Ef-P10-208	-4492.9599570775445	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3523	144.141556	1.1789335084774032e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	3523	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0191	122843	122460	-	Ef-P10-208	-5211.52743932588	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	16833	207.708511	8.965439209954993e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	16833	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0192	123497	122910	-	Ef-P10-208	-3798776.305529297	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3523	202.389465	2.1928038803676e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	3523	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0193	123760	123587	-	Ef-P10-208	-40.91059321240681	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	36572	142.885117	5.416983832845891e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	36572	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0194	124094	123750	-	Ef-P10-208	-8053.676790786838	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	38641	243.842697	4.38315487714284e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	38641	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0195	124348	124094	-	Ef-P10-208	-93.41508342366208	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	8623	144.807114	9.919604074876539e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	8623	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0196	124583	124329	-	Ef-P10-208	-96.66320279223633	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17548	160.207428	1.7663310171830547e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	17548	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0197	124929	124594	-	Ef-P10-208	-652.9537790874425	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27394	258.017029	1.5874002553801575e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	27394	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0198	125341	124904	-	Ef-P10-208	-13422.309036890389	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	121	71.341782	1.7596932690140366e-19	No_custom_HMM	No_custom_HMM	No_custom_HMM	121	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0199	125818	125357	-	Ef-P10-208	-20277.384227900373	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	20281	303.960815	3.664222803512659e-91	No_custom_HMM	No_custom_HMM	No_custom_HMM	20281	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0200	126065	125811	-	Ef-P10-208	-110.92661968444725	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0201	126287	126066	-	Ef-P10-208	-859.701396127537	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24237	159.559631	3.1480546937537896e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	24237	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0202	126706	126275	-	Ef-P10-208	-132543.38245613067	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24145	330.9328	1.22761714695534e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	24145	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0203	126939	126709	-	Ef-P10-208	-135.42856502300228	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	11679	128.222946	1.8158843812429335e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	11679	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0204	127367	126936	-	Ef-P10-208	-39541.875142371326	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23082	320.100342	3.3510487661538892e-96	No_custom_HMM	No_custom_HMM	No_custom_HMM	23082	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0205	127524	127372	-	Ef-P10-208	-11.832074461988576	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	31896	120.271225	4.477444280845828e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	31896	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0206	128471	127524	-	Ef-P10-208	-431944959.672598	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	160	270.014709	4.627140803708484e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	160	PHANOTATE_1.5.1	CDS	#ffdf59	thymidylate synthase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0207	128909	128523	-	Ef-P10-208	-351.4024827210864	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1934	164.96698	1.9687870657456518e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	1934	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0208	129151	129002	-	Ef-P10-208	-5.0951942684470914	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25022	125.354362	1.8433395152514006e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	25022	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0209	130008	129151	-	Ef-P10-208	-183885244.76616427	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	200	235.129639	2.6386304401687235e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	200	PHANOTATE_1.5.1	CDS	#838383	lipoprotein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0210	131152	130169	-	Ef-P10-208	-74900432.21823005	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	86	274.890594	2.523080283104226e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	86	PHANOTATE_1.5.1	CDS	#ffdf59	ribonucleoside diphosphate reductase small subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0211	133315	131165	-	Ef-P10-208	-4.363172494295176e+16	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	84	645.469788	3.186070189720236e-193	No_custom_HMM	No_custom_HMM	No_custom_HMM	84	PHANOTATE_1.5.1	CDS	#ffdf59	ribonucleoside-diphosphate reductase large subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0212	133560	133318	-	Ef-P10-208	-1466.280933302131	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	22	59.826202	6.50527497579496e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	22	PHANOTATE_1.5.1	CDS	#ffdf59	thioredoxin domain	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0213	133894	133688	-	Ef-P10-208	-77.0063770245391	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	21429	125.408195	1.3906573441599258e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	21429	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0214	134265	133960	-	Ef-P10-208	-189.86750339974304	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	18903	181.234818	7.221185915395512e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	18903	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0215	134586	134356	-	Ef-P10-208	-5548.733558141237	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3	49.672161	9.550928714595302e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	3	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0216	134874	134650	-	Ef-P10-208	-154.76061252259169	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	6885	129.701508	9.096616694020473e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	6885	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0217	135269	134985	-	Ef-P10-208	-2656.283387549459	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	9473	34.865978	3.2278694441394106e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	9473	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0218	136509	135418	-	Ef-P10-208	-3517945333.01177	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	2376	405.509888	4.780611107189021e-121	No_custom_HMM	No_custom_HMM	No_custom_HMM	2376	PHANOTATE_1.5.1	CDS	#838383	ATPase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0219	136731	136576	-	Ef-P10-208	-0.0808598450261694	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0220	137545	137399	-	Ef-P10-208	-2.251949335766596	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0221	137550	137657	+	Ef-P10-208	-2.6205127941450934	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0222	137662	137844	+	Ef-P10-208	-6.781745932545002	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0223	138320	138448	+	Ef-P10-208	-0.1215048946229712	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0224	138732	138854	+	Ef-P10-208	-0.958195274072938	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0225	138944	139054	+	Ef-P10-208	-0.3676840952630693	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0226	139333	139434	+	Ef-P10-208	-0.0711996698247252	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0227	139391	139513	+	Ef-P10-208	-0.2872696831072472	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0228	139828	139983	+	Ef-P10-208	-0.0649608161091544	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0229	140090	140200	+	Ef-P10-208	-0.1902466007610815	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0230	140262	140354	+	Ef-P10-208	-1.1901495624815464	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0231	140438	140530	+	Ef-P10-208	-1.1901495624815464	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0232	140985	140647	-	Ef-P10-208	-2878.315442226217	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17190	220.527695	7.113567429678532e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	17190	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0233	141393	141049	-	Ef-P10-208	-576.6288399573497	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	937	117.410027	8.141839242540535e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	937	PHANOTATE_1.5.1	CDS	#838383	hemolysin	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0234	141688	141428	-	Ef-P10-208	-45.33251153805002	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17817	174.582397	8.747936498241773e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	17817	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0235	141805	142074	+	Ef-P10-208	-91.75340314090428	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3045	94.315948	7.224930353129373e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	3045	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0236	142095	142373	+	Ef-P10-208	-61.91053732054817	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1321	115.620346	2.066693067731039e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1321	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0237	142377	142805	+	Ef-P10-208	-18513.579553349227	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1063	148.876724	2.099457937694401e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	1063	PHANOTATE_1.5.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0238	142805	143173	+	Ef-P10-208	-1110.4105973577423	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	9315	216.09201	2.0831926470450574e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	9315	PHANOTATE_1.5.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P10-208_CDS_0239	143456	143319	-	Ef-P10-208	-2.8305303155601735	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
