# Annotated with Bakta
# Software: v1.9.4
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2409382	2409996	-	JBIPMC_11935		DUF4355 domain-containing protein	RefSeq:WP_002382600.1, SO:0001217, UniParc:UPI00019C741F, UniRef:UniRef100_A0A2S7M128, UniRef:UniRef50_R2Y578, UniRef:UniRef90_A0A366U3D9
contig_1	cds	2410124	2411050	-	JBIPMC_11940		Phage head morphogenesis domain-containing protein	RefSeq:WP_010715407.1, SO:0001217, UniParc:UPI0002F0E15B, UniRef:UniRef100_A0A2S7M1E2, UniRef:UniRef50_A0A242K3F0, UniRef:UniRef90_A0A366UA30
contig_1	cds	2411028	2412563	-	JBIPMC_11945		phage portal protein	GO:0005198, GO:0046798, GO:0051027, RefSeq:WP_002382597.1, SO:0001217, UniParc:UPI00019C741D, UniRef:UniRef100_A0A2S7M124, UniRef:UniRef50_R2XSK0, UniRef:UniRef90_A0A2S7M124
contig_1	cds	2412576	2413925	-	JBIPMC_11950		Phage terminase large subunit	RefSeq:WP_002416863.1, SO:0001217, UniParc:UPI00027C6D91, UniRef:UniRef100_A0A9Q7NJI9, UniRef:UniRef50_A0A259V093, UniRef:UniRef90_A0A9P2UTA6
contig_1	cds	2413987	2414448	-	JBIPMC_11955		Helix-turn-helix domain-containing protein	RefSeq:WP_002410282.1, SO:0001217, UniParc:UPI0001F0C92B, UniRef:UniRef100_A0A2S7M129, UniRef:UniRef50_D3AIN5, UniRef:UniRef90_A0A7H0FPE4
contig_1	cds	2414479	2414709	-	JBIPMC_11960		hypothetical protein	RefSeq:WP_010715408.1, SO:0001217, UniParc:UPI0002EB85C9, UniRef:UniRef100_A0A2S7M155, UniRef:UniRef50_V5XNX7, UniRef:UniRef90_R3I7N2
contig_1	ncRNA	2415157	2415244	+	JBIPMC_11965	ratA	RNA anti-toxin A	RFAM:RF01776, SO:0000655
contig_1	ncRNA	2415292	2415471	-	JBIPMC_11970	rli28	Listeria sRNA rli28	RFAM:RF01492, SO:0000655
contig_1	tRNA	2415580	2415650	-	JBIPMC_11975	trnR	tRNA-Arg(gcg)	SO:0001036
contig_1	cds	2416419	2416838	-	JBIPMC_11980		Autolysin	RefSeq:WP_002416025.1, SO:0001217, UniParc:UPI00027C6DC0, UniRef:UniRef100_UPI00027C6DC0, UniRef:UniRef50_D2IYV6, UniRef:UniRef90_A0A2S7M1G2
contig_1	cds	2417577	2418080	-	JBIPMC_11985		DUF1642 domain-containing protein	RefSeq:WP_002382593.1, SO:0001217, UniParc:UPI00019C7419, UniRef:UniRef100_A0A7H0FM74, UniRef:UniRef50_A0A7H0FM74, UniRef:UniRef90_A0A7H0FM74
contig_1	cds	2418080	2418535	-	JBIPMC_11990		Phage protein	RefSeq:WP_002382592.1, SO:0001217, UniParc:UPI00019C7418, UniRef:UniRef100_A0A4Q1WXZ5, UniRef:UniRef50_S4BN68, UniRef:UniRef90_R3KCP7
contig_1	cds	2418548	2418826	-	JBIPMC_11995		hypothetical protein	RefSeq:WP_002382591.1, SO:0001217, UniParc:UPI00019C734B, UniRef:UniRef100_A0A4Q1X107, UniRef:UniRef50_R2NPZ3, UniRef:UniRef90_A0A4Q1X107
contig_1	cds	2418827	2419066	-	JBIPMC_12000		Phage protein	RefSeq:WP_002382589.1, SO:0001217, UniParc:UPI00019C734A, UniRef:UniRef100_A0A4Q1XAU1, UniRef:UniRef50_A0A828QQG8, UniRef:UniRef90_A0A828QQG8
contig_1	cds	2419119	2419343	-	JBIPMC_12005		hypothetical protein	RefSeq:WP_002382588.1, SO:0001217, UniParc:UPI00019C7349, UniRef:UniRef100_A0A4Q5JTP2, UniRef:UniRef50_S4BN75, UniRef:UniRef90_S4BS97
contig_1	cds	2419356	2419550	-	JBIPMC_12010		Phage protein	RefSeq:WP_002382587.1, SO:0001217, UniParc:UPI00019C7348, UniRef:UniRef100_A0A4V1PDG0, UniRef:UniRef50_A0A829FAJ3, UniRef:UniRef90_A0A4V1PDG0
contig_1	cds	2419735	2420694	-	JBIPMC_12015	tnp	IS30 family IS6770 transposase	GO:0004803, IS:IS6770, RefSeq:WP_000221326.1, SO:0001217, UniParc:UPI00000BC15E, UniRef:UniRef100_A0A1V0NBX5, UniRef:UniRef50_E6LJ39, UniRef:UniRef90_E6LJ39
contig_1	cds	2421266	2421409	-	JBIPMC_12020		Integrase	RefSeq:WP_002382585.1, SO:0001217, UniParc:UPI00019C7346, UniRef:UniRef100_A0A7H0FM81, UniRef:UniRef50_D2IYU4, UniRef:UniRef90_A0A7H0FM81
contig_1	cds	2421402	2422163	-	JBIPMC_12025		hypothetical protein	RefSeq:WP_002382584.1, SO:0001217, UniParc:UPI00019C7345, UniRef:UniRef100_A0A7H0FM82, UniRef:UniRef50_D2IYU3, UniRef:UniRef90_D2IYU3
contig_1	cds	2422160	2422585	-	JBIPMC_12030	rusA	RusA family crossover junction endodeoxyribonuclease	RefSeq:WP_010715409.1, SO:0001217, UniParc:UPI0002D55A9C, UniRef:UniRef100_A0A2S7LZN0, UniRef:UniRef50_E2YTB2, UniRef:UniRef90_A0A2S7LZN0
contig_1	cds	2422603	2422902	-	JBIPMC_12035		NTP pyrophosphohydrolase MazG-like domain-containing protein	RefSeq:WP_010715410.1, SO:0001217, UniParc:UPI00032FA816, UniRef:UniRef100_A0A2S7LZK1, UniRef:UniRef50_Q47833, UniRef:UniRef90_R3H4X5
contig_1	cds	2422902	2423864	-	JBIPMC_12040		DUF4373 domain-containing protein	RefSeq:WP_002382580.1, SO:0001217, UniParc:UPI00019C7342, UniRef:UniRef100_D2IYU0, UniRef:UniRef50_A0A367CEZ7, UniRef:UniRef90_A0A1G1SD64
contig_1	cds	2423878	2424768	-	JBIPMC_12045	recT	RecT family protein	RefSeq:WP_002382579.1, SO:0001217, UniParc:UPI00019C7341, UniRef:UniRef100_A0A2S7LZG6, UniRef:UniRef50_D2IYT9, UniRef:UniRef90_D2IYT9
contig_1	cds	2424771	2425712	-	JBIPMC_12050	yqaJ	Endonuclease YqaJ superfamily	RefSeq:WP_002382578.1, SO:0001217, UniParc:UPI00019C7340, UniRef:UniRef100_A0A2S7LZH2, UniRef:UniRef50_A0A7U6L5K0, UniRef:UniRef90_D2IYT8
contig_1	cds	2425785	2426162	+	JBIPMC_12055		hypothetical protein	RefSeq:WP_002416026.1, SO:0001217, UniParc:UPI00027C6C42, UniRef:UniRef100_A0A7H0FM87, UniRef:UniRef50_A0A7H0FM87, UniRef:UniRef90_A0A7H0FM87
contig_1	cds	2426124	2426399	-	JBIPMC_12060		Uncharacterized protein gp20	RefSeq:WP_002382577.1, SO:0001217, UniParc:UPI00019C733F, UniRef:UniRef100_D2IZX6, UniRef:UniRef50_D2IZX6, UniRef:UniRef90_D2IZX6
contig_1	cds	2426396	2426494	-	JBIPMC_12065		Uncharacterized protein gp19	SO:0001217, UniParc:UPI0001BEF4AC, UniRef:UniRef100_D2IZX5, UniRef:UniRef50_V7ZMX4, UniRef:UniRef90_D2IZX5
contig_1	cds	2426494	2426721	-	JBIPMC_12070		hypothetical protein	RefSeq:WP_002382575.1, SO:0001217, UniParc:UPI00019C733E, UniRef:UniRef100_D2IYT6, UniRef:UniRef50_D2IYT6, UniRef:UniRef90_D2IYT6
contig_1	cds	2426721	2427044	-	JBIPMC_12075		Uncharacterized protein gp17	RefSeq:WP_002382574.1, SO:0001217, UniParc:UPI00019C733D, UniRef:UniRef100_D2IZQ9, UniRef:UniRef50_R3JGD2, UniRef:UniRef90_D2IYT5
contig_1	cds	2427087	2427272	-	JBIPMC_12080		Uncharacterized protein gp16	RefSeq:WP_002382573.1, SO:0001217, UniParc:UPI00019C733C, UniRef:UniRef100_D2IZQ8, UniRef:UniRef50_D2IYT4, UniRef:UniRef90_D2IZQ8
contig_1	cds	2427263	2427457	-	JBIPMC_12085		Uncharacterized protein gp11	RefSeq:WP_002382572.1, SO:0001217, UniParc:UPI00019C733B, UniRef:UniRef100_A0A7H0FM92, UniRef:UniRef50_S4BS48, UniRef:UniRef90_D2IZ57
contig_1	cds	2427733	2428458	-	JBIPMC_12090		ORF6C domain-containing protein	RefSeq:WP_002410221.1, SO:0001217, UniParc:UPI0001F0D623, UniRef:UniRef100_A0A7H0FM94, UniRef:UniRef50_A0A059N438, UniRef:UniRef90_A0A059N268
contig_1	cds	2428478	2428795	-	JBIPMC_12095		DUF771 domain-containing protein	RefSeq:WP_002382568.1, SO:0001217, UniParc:UPI00019C7337, UniRef:UniRef100_A0A7H0FM95, UniRef:UniRef50_V5XT87, UniRef:UniRef90_S4CS74
contig_1	cds	2428807	2429025	-	JBIPMC_12100		XRE family transcriptional regulator	RefSeq:WP_002382567.1, SO:0001217, UniParc:UPI00019C7336, UniRef:UniRef100_A0A7H0FM96, UniRef:UniRef50_A0A7H0FM96, UniRef:UniRef90_A0A7H0FM96
contig_1	cds	2429318	2429752	+	JBIPMC_12105		Helix-turn-helix transcriptional regulator	RefSeq:WP_002382566.1, SO:0001217, UniParc:UPI00019C7335, UniRef:UniRef100_A0A7H0FM97, UniRef:UniRef50_A0A7U6L3H1, UniRef:UniRef90_A0A7H0FM97
contig_1	cds	2429768	2430247	+	JBIPMC_12110		ImmA/IrrE family metallo-endopeptidase	RefSeq:WP_002382565.1, SO:0001217, UniParc:UPI00019C7334, UniRef:UniRef100_A0A7H0FM98, UniRef:UniRef50_R3H4E8, UniRef:UniRef90_A0A7H0FM98
contig_1	cds	2430265	2431050	+	JBIPMC_12115		Tetratricopeptide repeat protein	RefSeq:WP_002382564.1, SO:0001217, UniParc:UPI00019C7333, UniRef:UniRef100_A0A7H0FM99, UniRef:UniRef50_A0A7H0FM99, UniRef:UniRef90_A0A7H0FM99
contig_1	cds	2431112	2431528	+	JBIPMC_12120		hypothetical protein	RefSeq:WP_002382562.1, SO:0001217, UniParc:UPI00019C7332, UniRef:UniRef100_A0A7H0FMA0, UniRef:UniRef50_A0A7H0FMA0, UniRef:UniRef90_A0A7H0FMA0
contig_1	cds	2431540	2432670	+	JBIPMC_12125		Site-specific recombinase, phage integrase family	RefSeq:WP_002382561.1, SO:0001217, UniParc:UPI00019C7331, UniRef:UniRef100_A0A7H0FMA1, UniRef:UniRef50_S4DCE1, UniRef:UniRef90_A0A059N5D1
contig_1	cds	2432980	2433939	+	JBIPMC_12130	lCB5	Phosphatidylglycerol kinase, diacylglycerol kinase family	COG:COG1597, COG:IR, RefSeq:WP_002356498.1, SO:0001217, UniParc:UPI00019C7330, UniRef:UniRef100_A0A1B4XQZ8, UniRef:UniRef50_Q830V8, UniRef:UniRef90_Q830V8
contig_1	cds	2434006	2436615	-	JBIPMC_12135	recD	ATPase/5’-3’ helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)	COG:COG0507, COG:L, RefSeq:WP_002382560.1, SO:0001217, UniParc:UPI00019C732F, UniRef:UniRef100_A0A7H0FMA3, UniRef:UniRef50_A0A970JQA7, UniRef:UniRef90_Q830V6
contig_1	cds	2436642	2437286	-	JBIPMC_12140	phoE	Broad specificity phosphatase PhoE	COG:COG0406, COG:G, RefSeq:WP_002416027.1, SO:0001217, UniParc:UPI00027C6C45, UniRef:UniRef100_A0A7H0FMA4, UniRef:UniRef50_S0LIR5, UniRef:UniRef90_S4CGX2
contig_1	cds	2437504	2438010	-	JBIPMC_12145	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	COG:COG0219, COG:J, EC:2.1.1.207, GO:0006400, GO:0008175, KEGG:K03216, RefSeq:WP_002356493.1, SO:0001217, UniParc:UPI00019C7283, UniRef:UniRef100_A0A1B4XQX9, UniRef:UniRef50_A0A662ZES8, UniRef:UniRef90_A0A1B4XQX9
contig_1	ncRNA-region	2438144	2438248	-			23S methyl RNA motif	RFAM:RF01065, SO:0005836
contig_1	cds	2438323	2439168	-	JBIPMC_12150	ubiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	COG:COG2226, COG:H, RefSeq:WP_002382556.1, SO:0001217, UniParc:UPI00019C7282, UniRef:UniRef100_A0A7H0FMA6, UniRef:UniRef50_A0A376GXM1, UniRef:UniRef90_X5NWC8
contig_1	cds	2439298	2439927	+	JBIPMC_12155	cutC	copper homeostasis protein CutC	BlastRules:WP_002356490, COG:COG3142, COG:P, GO:0005737, RefSeq:WP_002359565.1, SO:0001217, UniParc:UPI00019C7281, UniRef:UniRef100_A0A1J6YBP2, UniRef:UniRef50_Q830V2, UniRef:UniRef90_Q830V2
contig_1	cds	2440045	2441406	-	JBIPMC_12160	mgtE	magnesium transporter	COG:COG2239, COG:P, GO:0005886, GO:0015095, GO:0015693, GO:0046872, RefSeq:WP_002362548.1, SO:0001217, UniParc:UPI000005C626, UniRef:UniRef100_Q830V1, UniRef:UniRef50_Q830V1, UniRef:UniRef90_Q830V1
contig_1	cds	2441437	2442330	-	JBIPMC_12165		Pseudouridine synthase	RefSeq:WP_002362281.1, SO:0001217, UniParc:UPI00019C7280, UniRef:UniRef100_A0A449FKC8, UniRef:UniRef50_A0A4U9Z2U7, UniRef:UniRef90_S4CGX9
contig_1	cds	2442338	2443135	-	JBIPMC_12170	nadK	NAD kinase	COG:COG0061, COG:H, EC:2.7.1.23, GO:0003951, GO:0005524, GO:0005737, GO:0006741, GO:0016310, GO:0019674, GO:0046872, GO:0051287, KEGG:K00858, RefSeq:WP_002382555.1, SO:0001217, UniParc:UPI00019C727F, UniRef:UniRef100_A0A7H0FMB0, UniRef:UniRef50_Q5FL98, UniRef:UniRef90_Q830V0
contig_1	cds	2443148	2443822	-	JBIPMC_12175	yjbM	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)	COG:COG2357, COG:FT, EC:2.7.6.5, KEGG:K07816, SO:0001217, UniParc:UPI0001A5BD0C, UniRef:UniRef100_A0A1J6XQL9, UniRef:UniRef50_A0A1E7X8T1, UniRef:UniRef90_A0A1J6XQL9
contig_1	cds	2444019	2444597	+	JBIPMC_12180	yjbK	putative triphosphatase or cyclase YjbK, contains CYTH domain	COG:COG4116, COG:R, RefSeq:WP_002382554.1, SO:0001217, UniParc:UPI00019C727E, UniRef:UniRef100_A0A7H0FMB2, UniRef:UniRef50_S0NHZ3, UniRef:UniRef90_A0A1J6XIP3
contig_1	cds	2444661	2445320	+	JBIPMC_12185	frnE	putative dithiol-disulfide isomerase, DsbA/YjbH family (virulence, stress resistance)	COG:COG2761, COG:O, RefSeq:WP_002356482.1, SO:0001217, UniParc:UPI00019C727D, UniRef:UniRef100_A0A2S7LXD6, UniRef:UniRef50_A0A242LUZ9, UniRef:UniRef90_A0A1B4XR09
contig_1	cds	2445412	2447223	-	JBIPMC_12190	pepF	oligoendopeptidase F	COG:COG1164, COG:E, EC:3.4.24.-, GO:0004222, GO:0006508, KEGG:K08602, RefSeq:WP_002382553.1, SO:0001217, UniParc:UPI00019C727C, UniRef:UniRef100_A0A7H0FMB4, UniRef:UniRef50_A0A2S5GHF2, UniRef:UniRef90_Q830U6
contig_1	cds	2447271	2448449	-	JBIPMC_12195	coiA	Competence protein CoiA, contains putative nuclease domain	COG:COG4469, COG:R, RefSeq:WP_002382552.1, SO:0001217, UniParc:UPI00019C727B, UniRef:UniRef100_A0A7H0FMB5, UniRef:UniRef50_V7ZJ80, UniRef:UniRef90_V7ZJ80
contig_1	cds	2448539	2449201	-	JBIPMC_12200	mecA	Adapter protein MecA	COG:COG4862, COG:KTN, GO:0030674, KEGG:K16511, RefSeq:WP_002356478.1, SO:0001217, UniParc:UPI000005C62D, UniRef:UniRef100_Q830U4, UniRef:UniRef50_Q830U4, UniRef:UniRef90_Q830U4
contig_1	cds	2449544	2449942	-	JBIPMC_12205	spxA	transcriptional regulator SpxA	COG:COG1393, COG:P, GO:0005737, GO:0045892, RefSeq:WP_002356477.1, SO:0001217, UniParc:UPI000005C62E, UniRef:UniRef100_Q830U3, UniRef:UniRef50_Q81TR6, UniRef:UniRef90_Q830U3
contig_1	cds	2450302	2451312	+	JBIPMC_12210	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_002359559.1, SO:0001217, UniParc:UPI0001B1DE20, UniRef:UniRef100_A0A9P2HU04, UniRef:UniRef50_Q830U2, UniRef:UniRef90_Q830U2
contig_1	cds	2451354	2453069	-	JBIPMC_12215	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_002416861.1, SO:0001217, UniParc:UPI00027C6F7B, UniRef:UniRef100_UPI00019C7279, UniRef:UniRef50_P45861, UniRef:UniRef90_V7ZRK5
contig_1	cds	2453397	2454110	+	JBIPMC_12220	yigB	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis)	COG:COG1011, COG:H, RefSeq:WP_002356474.1, SO:0001217, UniParc:UPI00019C6FF5, UniRef:UniRef100_A0A1B4XQY7, UniRef:UniRef50_A0A242CI79, UniRef:UniRef90_A0A1B4XQY7
contig_1	cds	2454163	2457360	-	JBIPMC_12225	hepA	Superfamily II DNA or RNA helicase, SNF2 family	COG:COG0553, COG:KL, RefSeq:WP_002382533.1, SO:0001217, UniParc:UPI00019C6FF4, UniRef:UniRef100_A0A7H0FMH8, UniRef:UniRef50_R2RX65, UniRef:UniRef90_A0A4U3LJY9
contig_1	cds	2457380	2460517	-	JBIPMC_12230	sbcC	DNA repair exonuclease SbcCD ATPase subunit	COG:COG0419, COG:L, RefSeq:WP_002382531.1, SO:0001217, UniParc:UPI00019C6FF3, UniRef:UniRef100_A0A7H0FMH9, UniRef:UniRef50_X5NV01, UniRef:UniRef90_X5NV01
contig_1	cds	2460522	2461658	-	JBIPMC_12235	sbcD	DNA repair exonuclease SbcCD nuclease subunit	COG:COG0420, COG:L, RefSeq:WP_002367187.1, SO:0001217, UniParc:UPI0001B6FD99, UniRef:UniRef100_A0A7H0FMI0, UniRef:UniRef50_A0A7X2XX74, UniRef:UniRef90_A0A640MIP3
contig_1	cds	2461842	2462468	-	JBIPMC_12240	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	COG:COG0204, COG:I, RefSeq:WP_002367188.1, SO:0001217, UniParc:UPI00019C6FF1, UniRef:UniRef100_A0A6M1FKV1, UniRef:UniRef50_A0A0M4RR73, UniRef:UniRef90_R3KCD0
contig_1	cds	2462657	2463391	+	JBIPMC_12245	trmN6	tRNA1(Val) A37 N6-methylase TrmN6	COG:COG4123, COG:J, EC:2.1.1.223, KEGG:K15460, RefSeq:WP_002356457.1, SO:0001217, UniParc:UPI000005C63B, UniRef:UniRef100_A0A640MI40, UniRef:UniRef50_P37543, UniRef:UniRef90_A0A640MI40
contig_1	cds	2463381	2463647	+	JBIPMC_12250	yhbQ	UPF0213 protein EF_2693	COG:COG2827, COG:L, RefSeq:WP_002356455.1, SO:0001217, UniParc:UPI00019C6FF0, UniRef:UniRef100_A0A640MIE5, UniRef:UniRef50_Q830S9, UniRef:UniRef90_Q830S9
contig_1	cds	2463715	2464410	-	JBIPMC_12255	mtnN	5'-methylthioadenosine/adenosylhomocysteine nucleosidase	COG:COG0775, COG:FH, EC:3.2.2.9, GO:0008782, GO:0008930, GO:0009116, GO:0009164, GO:0019509, RefSeq:WP_002356454.1, SO:0001217, UniParc:UPI000005C63D, UniRef:UniRef100_A0A640MN97, UniRef:UniRef50_S0JRW4, UniRef:UniRef90_A0A640MN97
contig_1	cds	2464426	2464722	-	JBIPMC_12260	macP	cell wall synthase accessory phosphoprotein MacP	RefSeq:WP_002356451.1, SO:0001217, UniParc:UPI000005C63E, UniRef:UniRef100_A0A640MHT7, UniRef:UniRef50_R3W4H9, UniRef:UniRef90_A0A640MHT7
contig_1	cds	2464719	2465303	-	JBIPMC_12265	mutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	COG:COG0494, COG:V, RefSeq:WP_002367189.1, SO:0001217, UniParc:UPI0001B6FD9A, UniRef:UniRef100_A0A7H0FMI6, UniRef:UniRef50_A0A377L128, UniRef:UniRef90_A0A2J9GMU9
contig_1	cds	2465706	2466386	+	JBIPMC_12270	xpaC	5-bromo-4-chloroindolyl phosphatase XpaC	COG:COG4915, COG:QR, RefSeq:WP_002356448.1, SO:0001217, UniParc:UPI000005C640, UniRef:UniRef100_A0A640MI31, UniRef:UniRef50_S4CQJ6, UniRef:UniRef90_S4CQJ6
contig_1	cds	2466406	2467593	+	JBIPMC_12275	yaaN	Uncharacterized conserved protein YaaN involved in tellurite resistance	COG:COG3853, COG:V, RefSeq:WP_002356447.1, SO:0001217, UniParc:UPI000005C641, UniRef:UniRef100_A0A640MN87, UniRef:UniRef50_A0A511ZJS9, UniRef:UniRef90_R3J587
contig_1	cds	2467756	2468577	+	JBIPMC_12280		Hydrolase, NUDIX family	COG:COG4111, COG:S, RefSeq:WP_010715412.1, SO:0001217, UniParc:UPI0002DA2B18, UniRef:UniRef100_A0A7H0FMI9, UniRef:UniRef50_A0A091BYL4, UniRef:UniRef90_S4DLA5
contig_1	cds	2468594	2469118	+	JBIPMC_12285	rimL	Protein N-acetyltransferase, RimJ/RimL family	COG:COG1670, COG:JO, RefSeq:WP_002367191.1, SO:0001217, UniParc:UPI00019C6F23, UniRef:UniRef100_A0A2S7LYN5, UniRef:UniRef50_R2QR52, UniRef:UniRef90_X5NWS1
contig_1	cds	2469163	2469594	-	JBIPMC_12290		Four helix bundle protein	RefSeq:WP_002381426.1, SO:0001217, UniParc:UPI000005C645, UniRef:UniRef100_A0A6I1LSC8, UniRef:UniRef50_R3U6E5, UniRef:UniRef90_X5NX14
contig_1	cds	2469786	2470910	-	JBIPMC_12295	cps2a	Anionic cell wall polymer biosynthesis enzyme TagV/TagU, LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)	COG:COG1316, COG:M, RefSeq:WP_002368824.1, SO:0001217, UniParc:UPI00019C6F21, UniRef:UniRef100_A0A1B4XR34, UniRef:UniRef50_A0A200HMX7, UniRef:UniRef90_A0A640MHR6
contig_1	cds	2471091	2472275	-	JBIPMC_12300	mutY	A/G-specific adenine glycosylase	COG:COG1194, COG:L, GO:0004844, GO:0006260, GO:0006281, GO:0006310, RefSeq:WP_002367193.1, SO:0001217, UniParc:UPI00019C6F20, UniRef:UniRef100_A0A2S7LYL8, UniRef:UniRef50_Q830R8, UniRef:UniRef90_Q830R8
contig_1	cds	2472265	2473065	-	JBIPMC_12305	recX	recombination regulator RecX	COG:COG2137, COG:O, GO:0005737, GO:0006282, KEGG:K03565, RefSeq:WP_002382524.1, SO:0001217, UniParc:UPI00019C6F1F, UniRef:UniRef100_A0A7H0FMJ4, UniRef:UniRef50_Q830R7, UniRef:UniRef90_Q830R7
contig_1	cds	2473197	2474567	+	JBIPMC_12310	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	COG:COG2265, COG:J, EC:2.1.1.-, EC:2.1.1.190, GO:0006396, GO:0008173, GO:0008649, GO:0008757, GO:0046872, GO:0051539, KEGG:K03215, RefSeq:WP_002382523.1, SO:0001217, UniParc:UPI00019C6F1E, UniRef:UniRef100_A0A2S7LYL6, UniRef:UniRef50_Q830R6, UniRef:UniRef90_Q830R6
contig_1	cds	2474989	2475237	-	JBIPMC_12315		Transglycosylase associated protein	RefSeq:WP_002356434.1, SO:0001217, UniParc:UPI000005C64B, UniRef:UniRef100_S4CQK2, UniRef:UniRef50_K0JM89, UniRef:UniRef90_S4CQK2
contig_1	cds	2475418	2478495	-	JBIPMC_12320	ebgA	beta-galactosidase subunit alpha	COG:COG3250, COG:G, EC:3.2.1.23, GO:0004565, KEGG:K01190, RefSeq:WP_010773502.1, SO:0001217, UniParc:UPI0002F87EDB, UniRef:UniRef100_A0A7H0FMJ7, UniRef:UniRef50_E0NDI9, UniRef:UniRef90_A0A4V5UWK4
contig_1	cds	2478473	2479972	-	JBIPMC_12325	potE	Serine transporter YbeC, amino acid:H+ symporter family	COG:COG0531, COG:E, RefSeq:WP_002359464.1, SO:0001217, UniParc:UPI00019C6F1B, UniRef:UniRef100_X5NUP4, UniRef:UniRef50_A0A2K9IVT9, UniRef:UniRef90_Q830R2
contig_1	cds	2480121	2480951	+	JBIPMC_12330	araC	AraC-type DNA-binding domain and AraC-containing proteins	COG:COG2207, COG:K, RefSeq:WP_002356429.1, SO:0001217, UniParc:UPI00019C6F1A, UniRef:UniRef100_A0A1B4XR66, UniRef:UniRef50_Q830R1, UniRef:UniRef90_Q830R1
contig_1	cds	2480999	2481367	-	JBIPMC_12335	rplL	50S ribosomal protein L7/L12	COG:COG0222, COG:J, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, KEGG:K02935, RefSeq:WP_002382519.1, SO:0001217, UniParc:UPI00019C6F19, UniRef:UniRef100_A0A2S7LYU6, UniRef:UniRef50_Q889X9, UniRef:UniRef90_Q830Q8
contig_1	cds	2481430	2481930	-	JBIPMC_12340	rplJ	50S ribosomal protein L10	COG:COG0244, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0015934, GO:0070180, GO:1990904, RefSeq:WP_002382518.1, SO:0001217, UniParc:UPI00019C6F18, UniRef:UniRef100_A0A2S7LZ78, UniRef:UniRef50_Q8DUH2, UniRef:UniRef90_Q830Q7
contig_1	ncRNA-region	2482060	2482189	-			Ribosomal protein L10 leader	RFAM:RF00557, SO:0000140
contig_1	cds	2482252	2482941	-	JBIPMC_12345	rplA	50S ribosomal protein L1	COG:COG0081, COG:J, GO:0000049, GO:0000311, GO:0003735, GO:0006412, GO:0006417, GO:0015934, GO:0019843, GO:0022625, RefSeq:WP_002356425.1, SO:0001217, UniParc:UPI000005C653, UniRef:UniRef100_Q830Q6, UniRef:UniRef50_P04447, UniRef:UniRef90_Q830Q6
contig_1	cds	2483053	2483475	-	JBIPMC_12350	rplK	50S ribosomal protein L11	COG:COG0080, COG:J, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:0070180, GO:1990904, KEGG:K02867, RefSeq:WP_002356424.1, SO:0001217, UniParc:UPI000005C654, UniRef:UniRef100_Q830Q5, UniRef:UniRef50_Q06796, UniRef:UniRef90_Q830Q5
contig_1	cds	2483598	2485094	-	JBIPMC_12355	lsa(A)	ABC-F type ribosomal protection protein Lsa(A)	BlastRules:WP_002365053, COG:COG0488, COG:R, GO:0005524, GO:0016887, NCBIProtein:WP_002387187.1, RefSeq:WP_002382517.1, SO:0001217, UniParc:UPI00019C6F17, UniRef:UniRef100_A0A7H0FMK4, UniRef:UniRef50_A0A091C6S1, UniRef:UniRef90_A0A8B3RVF6
contig_1	cds	2485470	2486138	+	JBIPMC_12360	sdaAB	L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	COG:COG1760, COG:E, EC:4.3.1.17, GO:0003941, GO:0006094, GO:0006565, KEGG:K01752, RefSeq:WP_002414070.1, SO:0001217, UniParc:UPI0001CE5156, UniRef:UniRef100_S4CB28, UniRef:UniRef50_A0A376GXJ8, UniRef:UniRef90_S4CB28
contig_1	cds	2486161	2487033	+	JBIPMC_12365	sdaAA	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	COG:COG1760, COG:E, EC:4.3.1.17, GO:0003941, GO:0006094, GO:0006565, RefSeq:WP_002367199.1, SO:0001217, UniParc:UPI00019C6F15, UniRef:UniRef100_A0A640MFZ0, UniRef:UniRef50_A0A3S8RX77, UniRef:UniRef90_A0A1J6YIB4
