gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
Ef-P20-208_CDS_0183	116839	116378	-	Ef-P20-208	-60560.89320676873	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	34873	122.047607	5.54777188195244e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	34873	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0184	117029	116853	-	Ef-P20-208	-49.38820796247775	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	26236	148.824646	6.482527044793384e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	26236	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0185	117223	117026	-	Ef-P20-208	-24.654566034925516	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3458	112.785065	1.376624728896709e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	3458	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0186	117660	117220	-	Ef-P20-208	-565.4915033418182	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	22581	319.949829	4.419729076410323e-96	No_custom_HMM	No_custom_HMM	No_custom_HMM	22581	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0187	118431	117748	-	Ef-P20-208	-407562.2449844396	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	20114	180.338043	3.7232189385290137e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	20114	PHANOTATE_1.5.1	CDS	#838383	phosphoesterase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0188	118964	118485	-	Ef-P20-208	-4262.696536287719	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	25394	339.74588	4.210375922371116e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	25394	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0189	119219	118968	-	Ef-P20-208	-92.03501834821806	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17785	168.750824	5.724288239966741e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	17785	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0190	119827	119216	-	Ef-P20-208	-235437.21645622043	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	547	169.676636	1.166131921692695e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	547	PHANOTATE_1.5.1	CDS	#838383	phosphoesterase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0191	120155	119838	-	Ef-P20-208	-56.313522233846626	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	2470	92.562119	3.9474457237489385e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	2470	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0192	120304	120185	-	Ef-P20-208	-12.969779993669423	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	13234	52.390724	6.325606172845377e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	13234	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0193	120798	120385	-	Ef-P20-208	-17030.15918922276	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3523	153.525436	1.6408319638870321e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	3523	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0194	121025	120798	-	Ef-P20-208	-318.55224378857554	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3523	99.245979	5.464728196338854e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	3523	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0195	121405	121022	-	Ef-P20-208	-8989.327448562308	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	16833	88.733177	6.127989426861045e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	16833	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0196	121595	121407	-	Ef-P20-208	-121.29852795645944	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0197	121858	121685	-	Ef-P20-208	-22.218984249752513	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	36572	141.278152	1.72028467565359e-41	No_custom_HMM	No_custom_HMM	No_custom_HMM	36572	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0198	122192	121848	-	Ef-P20-208	-4064.8782720967847	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	38641	244.209061	3.3733762535527174e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	38641	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0199	122446	122192	-	Ef-P20-208	-153.3312441701121	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	8623	145.380554	6.569618966663925e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	8623	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0200	122681	122427	-	Ef-P20-208	-204.8790818929132	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17548	156.544113	2.455158486079408e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	17548	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0201	123027	122692	-	Ef-P20-208	-929.2507480338877	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	27394	260.941162	1.9614684543378511e-78	No_custom_HMM	No_custom_HMM	No_custom_HMM	27394	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0202	123439	123002	-	Ef-P20-208	-19961.404450246628	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	121	74.980019	1.3715950332793905e-20	No_custom_HMM	No_custom_HMM	No_custom_HMM	121	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0203	123916	123455	-	Ef-P20-208	-4350.990757342313	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	20281	301.799744	1.696222797653515e-90	No_custom_HMM	No_custom_HMM	No_custom_HMM	20281	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0204	124136	123909	-	Ef-P20-208	-1201.9149638134063	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24237	174.839935	5.3649940076616754e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	24237	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0205	124555	124124	-	Ef-P20-208	-32523.056569595756	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	24145	331.179382	1.0303801252031144e-99	No_custom_HMM	No_custom_HMM	No_custom_HMM	24145	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0206	124788	124558	-	Ef-P20-208	-146.4017332689289	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	11679	130.90535	2.6419805622277823e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	11679	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0207	125216	124785	-	Ef-P20-208	-48228.946162723805	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	23082	315.311035	1.0053873513829842e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	23082	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0208	125372	125220	-	Ef-P20-208	-18.06895466131008	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	31896	120.449448	3.938857529524356e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	31896	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0209	126319	125372	-	Ef-P20-208	-1221363914.8909576	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	160	268.877899	1.0259408155124229e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	160	PHANOTATE_1.5.1	CDS	#ffdf59	thymidylate synthase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0210	127423	126440	-	Ef-P20-208	-51907956.823411845	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	86	274.890594	2.523080283104226e-81	No_custom_HMM	No_custom_HMM	No_custom_HMM	86	PHANOTATE_1.5.1	CDS	#ffdf59	ribonucleoside diphosphate reductase small subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0211	129586	127436	-	Ef-P20-208	-8.037817724309475e+16	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	84	643.381348	1.3620982688430814e-192	No_custom_HMM	No_custom_HMM	No_custom_HMM	84	PHANOTATE_1.5.1	CDS	#ffdf59	ribonucleoside-diphosphate reductase large subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0212	129831	129589	-	Ef-P20-208	-1214.4321843802977	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	22	59.826202	6.50527497579496e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	22	PHANOTATE_1.5.1	CDS	#ffdf59	thioredoxin domain	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0213	130164	129958	-	Ef-P20-208	-109.04475832386176	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	21429	125.408195	1.3906573441599258e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	21429	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0214	130535	130230	-	Ef-P20-208	-162.55442091371827	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	18903	181.234818	7.221185915395512e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	18903	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0215	130856	130626	-	Ef-P20-208	-5208.996050695337	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3	49.933678	7.955674029654745e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	3	PHANOTATE_1.5.1	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0216	131144	130920	-	Ef-P20-208	-81.09557750161572	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	6885	129.701508	9.096616694020473e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	6885	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0217	132319	131228	-	Ef-P20-208	-3166908425.140192	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	2376	402.976898	2.8143930633971705e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	2376	PHANOTATE_1.5.1	CDS	#838383	ATPase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0218	132541	132386	-	Ef-P20-208	-0.0778276260408177	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0219	133037	133156	+	Ef-P20-208	-1.6652488303041135	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0220	133473	133655	+	Ef-P20-208	-8.175933007742914	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0221	134308	134213	-	Ef-P20-208	-0.0465635327183008	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0222	134543	134665	+	Ef-P20-208	-0.9627990798658056	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0223	134856	134638	-	Ef-P20-208	-0.1735793346430135	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0224	135141	135242	+	Ef-P20-208	-0.0665254726606765	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0225	135199	135321	+	Ef-P20-208	-0.2812835586720819	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0226	135606	135472	-	Ef-P20-208	-11.573378012228783	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	34321	113.005295	8.624893143664663e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	34321	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0227	135637	135792	+	Ef-P20-208	-0.0620678044967087	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0228	135898	136014	+	Ef-P20-208	-0.265005548259179	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0229	136076	136168	+	Ef-P20-208	-1.2563086286403997	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROGs_HMM	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0230	136619	136281	-	Ef-P20-208	-1825.8007760782557	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17190	217.822998	4.917316852626568e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	17190	PHANOTATE_1.5.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0231	137027	136683	-	Ef-P20-208	-579.96375205596	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	937	117.410027	8.141839242540535e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	937	PHANOTATE_1.5.1	CDS	#838383	hemolysin	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0232	137322	137062	-	Ef-P20-208	-42.45511274479151	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	17817	174.582397	8.747936498241773e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	17817	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0233	137439	137708	+	Ef-P20-208	-92.77621674776385	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	3045	94.315948	7.224930353129373e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	3045	PHANOTATE_1.5.1	CDS	#ff59f5	membrane protein	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0234	137729	138007	+	Ef-P20-208	-48.07442114109112	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1321	114.958992	3.323637835885723e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	1321	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
Ef-P20-208_CDS_0235	138011	138436	+	Ef-P20-208	-19731.44511662328	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs	No_MMseqs_PHROG_hit	1063	148.876724	2.099457937694401e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	1063	PHANOTATE_1.5.1	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
